kepid,koi_disposition,koi_period,koi_depth,koi_duration,koi_prad,koi_steff,koi_srad,koi_kepmag
10415227,FALSE POSITIVE,2.9322509,181.2,2.931,1.33,6106.0,0.966,15.662
5175024,CONFIRMED,23.4772553,141.4,6.735,1.34,6384.0,1.121,13.973
9026749,CONFIRMED,66.5576728,214.2,10.532,4.96,5734.0,3.405,14.074
12216278,FALSE POSITIVE,2.01948607,275.4,5.248,2.15,5884.0,0.944,15.415
9159242,FALSE POSITIVE,3.04468229,71.4,5.951,0.86,5575.0,0.98,14.028
12061096,FALSE POSITIVE,15.05028313,615.2,1.848,2.46,5887.0,0.989,15.612
5794240,CONFIRMED,2.455240626,36911.9,1.72722,10.6,3793.0,0.568,15.979
6933567,CONFIRMED,9.08233411,296.9,2.008,1.35,5354.0,0.788,15.4
9993529,FALSE POSITIVE,0.790539912,277.3,1.0567,1.24,4791.0,0.767,14.864
11303815,FALSE POSITIVE,1.705782214,278.0,1.007,1.82,5387.0,1.009,15.272
6044553,FALSE POSITIVE,0.532086296,495.8,4.023,16.99,5271.0,0.698,15.397
9654468,CONFIRMED,47.7052566,1161.5,5.959,2.89,4551.0,0.672,16.22
4349452,CONFIRMED,6.238535444,401.6,3.5255,2.53,6267.0,1.258,10.734
10027247,CONFIRMED,86.829519,751.0,7.464,1.68,3576.0,0.463,15.474
6343170,CONFIRMED,9.95667035,586.8,3.534,3.41,6165.0,1.115,15.309
7107802,CONFIRMED,10.41728722,210.4,4.125,1.64,5557.0,1.151,14.746
11752632,CONFIRMED,0.984941669,81.4,1.9724,1.49,5825.0,1.662,13.835
10028535,CONFIRMED,0.663085361,322.7,1.1522,1.6,5172.0,0.767,15.304
7047207,CONFIRMED,19.1187425,217.5,6.805,2.33,5862.0,1.463,14.838
5212220,FALSE POSITIVE,1.08749101,126.4,1.6192,4.91,5988.0,3.204,13.214
9964748,FALSE POSITIVE,1.183818383,84.3,1.393,0.91,6014.0,0.992,14.675
9842937,FALSE POSITIVE,4.98845099,193.9,7.453,1.33,5695.0,0.961,15.331
9757613,CONFIRMED,3.543919702,507.0,1.8717,1.21,3879.0,0.537,15.473
11962284,CONFIRMED,8.83929462,316.2,1.719,1.94,5330.0,0.87,15.102
2573056,FALSE POSITIVE,0.631795416,145.2,1.0703,1.88,6414.0,1.519,14.676
6842682,CONFIRMED,7.56126152,180.6,2.851,1.2,5853.0,0.895,14.64
8890150,CONFIRMED,34.9897847,498.5,4.208,1.14,3765.0,0.521,15.987
8890150,CONFIRMED,7.05429483,359.3,1.716,1.0,3765.0,0.521,15.987
11360805,CONFIRMED,26.7838935,365.3,4.584,1.59,5242.0,0.856,14.803
9845898,CONFIRMED,45.126216,373.1,6.656,2.32,6499.0,1.169,14.689
12453581,CONFIRMED,11.94019101,631.7,2.866,1.86,5073.0,0.748,15.912
11922678,FALSE POSITIVE,3.51295674,83.1,3.06,1.1,6453.0,1.17,13.51
11179076,CONFIRMED,48.4313003,886.4,4.03,2.78,4891.0,0.805,15.605
5364071,CONFIRMED,7.203855862,1765.9,2.5418,2.25,3834.0,0.539,15.264
5959719,CONFIRMED,6.73808701,92.9,2.591,0.73,5168.0,0.769,13.942
5544903,FALSE POSITIVE,7.57571414,418.5,2.357,2.45,6418.0,1.171,15.614
5542983,FALSE POSITIVE,4.76887671,115.8,1.672,2.11,6063.0,1.855,13.388
8256453,FALSE POSITIVE,1.347512632,2651.8,1.9817,23.45,5316.0,0.685,15.894
9474493,FALSE POSITIVE,0.512581697,259.1,1.5789,1.32,5547.0,0.82,15.338
4551663,FALSE POSITIVE,12.07760884,151.0,2.233,1.03,5370.0,0.845,14.166
11752908,FALSE POSITIVE,6.38315744,1112.6,1.7075,2.35,5262.0,0.714,15.554
7021681,CONFIRMED,27.52194772,2312.8,4.047,2.47,3780.0,0.511,15.108
4346178,CONFIRMED,16.1289679,389.0,6.271,2.94,5392.0,1.087,15.022
9664142,CONFIRMED,13.5631157,336.4,5.438,1.75,5853.0,0.895,15.785
10018233,CONFIRMED,16.2959916,369.6,2.116,1.83,5495.0,0.961,15.243
8081899,CONFIRMED,4.16056658,75.8,2.61,0.7,5481.0,0.815,13.889
10189557,FALSE POSITIVE,2.93101771,199.1,2.231,1.15,5485.0,0.788,15.484
8478994,CONFIRMED,39.79220077,610.4,4.466,1.9,5437.0,0.781,9.705
9965184,FALSE POSITIVE,16.2276756,525.8,3.699,2.11,5328.0,0.883,15.388
9911882,FALSE POSITIVE,1.595630597,259.6,1.793,17.94,5632.0,0.729,15.112
8631504,CONFIRMED,14.8200596,184.9,3.902,0.96,4825.0,0.732,14.146
8110767,CONFIRMED,20.49041,661.8,4.369,2.34,5681.0,0.923,15.93
5471574,FALSE POSITIVE,0.962827066,86.3,4.48,29.27,6534.0,3.028,13.398
6767840,CONFIRMED,8.679037,301.6,2.864,1.79,6117.0,1.027,15.18
8379705,CONFIRMED,11.1296971,371.0,2.942,1.93,6122.0,0.964,15.859
9896018,CONFIRMED,2.7296036,145.6,2.721,1.53,5887.0,1.235,15.147
11037511,CONFIRMED,3.11604194,345.2,1.7763,1.59,5591.0,0.86,15.79
9757613,CONFIRMED,46.82767725,1537.7,1.9033,2.13,3879.0,0.537,15.473
11818872,CONFIRMED,12.7372371,100.8,3.358,0.87,5420.0,0.868,13.463
11771430,CONFIRMED,40.0306267,214.5,4.815,2.01,5855.0,1.373,13.628
5513012,CONFIRMED,0.679336747,240.7,1.2188,1.4,5440.0,0.913,14.159
11761199,FALSE POSITIVE,213.6103207,110990.0,10.7643,46.07,5931.0,0.845,15.619
8074805,FALSE POSITIVE,170.8658492,29840.8,16.9895,24.4,5989.0,1.324,14.412
2437505,FALSE POSITIVE,17.5509742,3859.0,4.064,5.97,5780.0,1.0,17.29
11253827,CONFIRMED,88.5122014,2518.7,6.8214,4.7,5593.0,0.945,11.921
3533469,FALSE POSITIVE,10.21507506,258.6,3.395,1.5,5406.0,0.95,14.338
8956706,FALSE POSITIVE,8.3806973,650.8,3.028,1.91,5062.0,0.735,15.97
7047363,CONFIRMED,31.0572947,636.6,3.401,1.85,5395.0,0.734,15.956
11968463,CONFIRMED,15.1622287,479.8,7.332,3.12,6325.0,1.112,15.212
11968463,CONFIRMED,10.04378351,437.9,5.548,2.94,6325.0,1.112,15.212
9880190,CONFIRMED,4.5513988,188.7,2.457,1.13,5009.0,0.84,15.035
5364071,CONFIRMED,10.91274065,1387.2,2.1801,2.13,3834.0,0.539,15.264
5392702,FALSE POSITIVE,12.2141545,535.8,10.262,18.13,5435.0,0.824,15.352
8429566,FALSE POSITIVE,3.732261,153.6,2.054,1.09,5762.0,0.867,14.834
10387742,CONFIRMED,3.03267135,42.4,1.774,0.6,5640.0,0.921,12.623
7673841,CONFIRMED,5.34182466,70.5,3.577,0.95,5767.0,1.135,13.455
9827149,CONFIRMED,2.131945045,269.4,1.8061,1.66,5845.0,1.013,15.545
5546691,CONFIRMED,12.9462567,168.7,9.568,1.13,6058.0,0.867,15.079
12156347,CONFIRMED,5.77957133,396.6,2.5213,1.5,4102.0,0.581,15.484
8547429,CONFIRMED,11.6601667,181.0,5.882,2.08,5791.0,1.083,14.406
8803882,FALSE POSITIVE,89.465468,67.9,9.88,2.57,5192.0,2.46,12.998
9893318,CONFIRMED,18.0161227,499.5,4.016,2.39,6245.0,1.065,15.394
6864885,FALSE POSITIVE,40.8777605,719.1,9.745,29.55,5930.0,0.937,15.59
5097868,FALSE POSITIVE,6.80243431,249.1,3.817,2.6,5836.0,0.816,15.188
8570333,CONFIRMED,84.5733346,891.6,5.762,2.59,5418.0,0.888,15.758
8478994,CONFIRMED,21.30181863,87.3,3.8763,0.72,5437.0,0.781,9.705
5036705,CONFIRMED,4.14789051,137.6,3.829,1.93,6150.0,1.417,14.725
9653622,CONFIRMED,19.0054098,542.4,1.843,28.47,6347.0,1.036,14.839
4391348,FALSE POSITIVE,1.96433113,139.1,2.381,1.33,6306.0,1.121,15.083
8947520,CONFIRMED,0.968527683,114.6,1.3672,1.21,5580.0,0.886,14.511
10468885,CONFIRMED,0.664074145,212.6,1.0925,1.19,5178.0,0.797,15.645
12016267,FALSE POSITIVE,11.7489907,36.7,4.043,1.01,6440.0,1.655,11.638
3861595,CONFIRMED,3.849371737,1298.6,2.632,12.94,6244.0,2.992,11.432
5725087,FALSE POSITIVE,0.366197145,275.3,1.2335,51.34,4448.0,31.5,11.059
10489206,CONFIRMED,4.164384505,2338.0,1.8464,2.54,3808.0,0.508,14.752
3426367,CONFIRMED,2.10433534,242.1,1.1168,0.79,3605.0,0.433,14.488
5562090,CONFIRMED,28.8431751,756.7,3.171,2.66,5151.0,0.785,15.652
11548140,FALSE POSITIVE,1.378649746,22462.0,1.2232,6.51,3440.0,0.439,15.373
12110786,FALSE POSITIVE,1.112207126,54.7,1.35,0.73,6046.0,0.972,13.823
3654095,FALSE POSITIVE,1.303576682,245.5,1.021,1.51,6045.0,0.955,14.834
5078939,FALSE POSITIVE,1.958577398,453.0,2.388,1.8,5402.0,0.816,15.902
6867555,CONFIRMED,5.19103699,290.1,4.222,1.92,6321.0,1.125,15.438
5339567,CONFIRMED,4.86638504,143.8,2.296,1.32,5688.0,1.111,13.987
4459924,FALSE POSITIVE,4.79176993,116.6,4.52,0.81,5138.0,0.756,14.287
11080405,CONFIRMED,25.1933989,481.2,4.62,1.95,5009.0,0.84,15.629
5529738,FALSE POSITIVE,0.759762021,227.0,4.912,24.2,6386.0,1.123,14.871
10059645,CONFIRMED,6.49441464,357.3,2.344,1.75,4769.0,0.742,15.602
5364071,CONFIRMED,2.576571021,852.8,1.5997,1.57,3834.0,0.539,15.264
7183745,CONFIRMED,28.4750006,763.8,4.718,2.64,4996.0,0.831,15.86
8212002,CONFIRMED,14.7966306,56.1,5.613,0.98,6175.0,1.307,11.714
8004903,CONFIRMED,11.25401871,433.4,4.759,2.42,5995.0,1.118,15.166
8883329,CONFIRMED,9.18244299,87.6,4.318,1.24,6194.0,1.314,13.223
8883329,CONFIRMED,14.6134781,72.8,5.266,1.12,6194.0,1.314,13.223
3644653,FALSE POSITIVE,119.682075,1704.1,31.28,30.39,5778.0,0.911,15.903
11253827,CONFIRMED,42.9923284,1120.1,4.726,3.32,5593.0,0.945,11.921
5514383,CONFIRMED,6.88341278,487.4,2.0674,2.63,6139.0,1.193,10.868
10747445,FALSE POSITIVE,4.593595496,45034.0,2.7468,44.14,5717.0,0.884,16.444
8022489,CONFIRMED,197.5111484,2575.6,11.106,9.52,5616.0,1.674,13.349
8022489,CONFIRMED,11.1726723,76.8,6.106,1.5,5616.0,1.674,13.349
8022489,CONFIRMED,2.53573284,68.0,3.989,1.36,5616.0,1.674,13.349
9209624,CONFIRMED,6.79164656,102.6,3.343,1.01,5772.0,1.003,13.987
9209624,CONFIRMED,11.8376933,92.9,3.381,1.0,5772.0,1.003,13.987
3354846,CONFIRMED,18.5525162,771.5,4.385,2.53,5569.0,0.829,15.714
8478994,CONFIRMED,13.3669309,12.2,3.733,0.27,5417.0,0.772,9.705
3946023,FALSE POSITIVE,1.045492348,28.7,2.933,0.83,6057.0,1.457,12.804
7183745,CONFIRMED,4.86634094,366.7,1.885,1.94,4996.0,0.831,15.86
9177629,CONFIRMED,5.60402307,224.9,1.0273,1.25,4847.0,0.737,13.713
7778767,CONFIRMED,13.0313583,573.3,4.521,2.88,5514.0,1.071,15.829
7515762,CONFIRMED,40.9905002,297.3,7.336,2.41,5842.0,1.41,15.272
5942949,CONFIRMED,57.2932309,773.6,4.878,1.95,4806.0,0.729,15.699
12120307,CONFIRMED,8.00504749,187.5,3.32,1.52,6398.0,1.101,14.79
12120307,CONFIRMED,12.13070414,211.2,3.843,1.61,6398.0,1.101,14.79
12120307,CONFIRMED,5.61357653,162.3,2.905,1.41,6398.0,1.101,14.79
9777251,FALSE POSITIVE,1.33255087,123.3,3.565,1.19,5774.0,1.054,15.053
6864893,FALSE POSITIVE,40.8792243,413.6,7.005,1.62,5383.0,0.72,14.923
11701407,CONFIRMED,18.8262877,795.8,2.344,2.34,5215.0,0.845,15.279
11288051,CONFIRMED,3.41045981,136.2,2.866,1.06,4983.0,0.651,14.139
10813132,CONFIRMED,4.76702759,163.4,2.013,1.19,5629.0,0.937,14.431
5857540,CONFIRMED,13.62801048,912.8,3.5374,3.28,5052.0,0.855,15.462
7289317,CONFIRMED,16.83203175,326.0,4.031,1.86,5518.0,1.008,14.834
6500206,FALSE POSITIVE,13.37499553,458.1,1.639,2.01,5263.0,0.961,14.738
5545815,FALSE POSITIVE,4.35370136,168.9,1.913,1.33,5992.0,0.985,14.685
3116302,FALSE POSITIVE,134.96694,68.4,18.43,0.87,6154.0,1.053,13.314
7879433,CONFIRMED,1.385787741,85.4,1.6449,0.55,4239.0,0.6,14.131
9205907,CONFIRMED,12.02295362,778.6,1.2667,3.28,5982.0,0.879,15.646
8463346,CONFIRMED,16.79716262,1023.8,3.83,2.75,4652.0,0.697,15.856
5364071,CONFIRMED,18.59611518,813.8,2.3052,1.53,3834.0,0.539,15.264
10489206,CONFIRMED,5.77440326,245.3,1.768,0.8,3808.0,0.508,14.752
7531677,FALSE POSITIVE,2.622134451,128.2,4.735,1.64,5864.0,1.369,13.915
10068659,CONFIRMED,11.47685263,240.6,2.756,1.58,5550.0,1.032,15.051
9718379,FALSE POSITIVE,40.0088894,582.3,3.616,20.75,6237.0,1.023,15.04
4055774,FALSE POSITIVE,6.58738839,258.5,4.758,1.35,5616.0,0.822,15.575
6670075,FALSE POSITIVE,0.759706632,39.7,1.0896,1.38,8621.0,2.094,12.438
9395024,CONFIRMED,4.37033233,177.8,2.845,1.56,5657.0,1.182,15.133
11401822,FALSE POSITIVE,1.08070294,145.6,3.363,1.04,5482.0,0.813,15.986
6507427,FALSE POSITIVE,4.74254518,305.7,1.023,1.77,6046.0,1.007,14.413
5521300,FALSE POSITIVE,18.13559979,452.7,2.019,24.49,6184.0,1.038,14.99
9753154,CONFIRMED,3.70429015,55.7,3.37,1.45,6732.0,1.927,12.402
9011825,CONFIRMED,37.3331165,187.8,7.643,2.5,5623.0,1.588,13.611
5174858,CONFIRMED,7.9709719,488.4,1.2893,2.27,5237.0,0.826,15.43
11074835,CONFIRMED,6.03355539,89.5,10.049,3.34,4924.0,3.588,13.274
1996180,CONFIRMED,3.02558494,128.3,3.0008,1.62,6123.0,1.263,13.925
10407221,FALSE POSITIVE,0.933746783,417.5,4.255,1.3,4643.0,0.663,15.647
5991936,FALSE POSITIVE,6.09740316,568.5,4.635,45.49,8828.0,1.828,13.424
6269070,CONFIRMED,2.7612237,66.8,3.681,1.84,6381.0,2.232,13.321
6705137,FALSE POSITIVE,5.59727625,200.8,1.659,1.26,5796.0,0.876,14.626
8345172,FALSE POSITIVE,50.5715805,1282.6,3.726,2.74,5262.0,0.783,15.812
12254378,CONFIRMED,2.032319072,315.5,1.6762,1.87,6156.0,1.05,15.298
4247791,FALSE POSITIVE,4.100870416,123521.0,8.15361,82.46,5923.0,1.51,11.26
7604328,CONFIRMED,4.35407371,277.1,2.427,1.63,5455.0,0.909,15.404
11236244,CONFIRMED,11.32269749,311.0,3.517,1.51,4563.0,0.642,15.006
9837685,CONFIRMED,13.71218522,786.7,2.437,2.47,5550.0,0.831,15.935
5042210,CONFIRMED,12.14684625,70.7,6.197,1.75,5877.0,1.963,11.821
12454461,CONFIRMED,7.46718958,75.7,3.633,1.04,6161.0,1.169,12.77
9635606,CONFIRMED,48.8882668,462.8,6.468,2.96,4821.0,0.788,14.985
3728701,CONFIRMED,51.1319346,382.3,6.019,2.43,6071.0,1.107,14.423
10861715,FALSE POSITIVE,133.516435,510.0,2.196,2.01,5989.0,0.848,15.309
1849702,CONFIRMED,39.8312536,388.8,2.442,1.46,5026.0,0.759,14.125
9390653,CONFIRMED,9.549277089,1826.9,1.5832,1.57,3547.0,0.369,14.486
11187837,CONFIRMED,17.60461401,2292.1,3.716,2.64,3744.0,0.516,15.613
8885673,FALSE POSITIVE,1.228721184,465.6,1.041,1.62,4897.0,0.764,15.76
8025596,CONFIRMED,4.69505576,240.0,3.058,1.49,5999.0,0.959,15.711
5956787,FALSE POSITIVE,0.569115976,796.9,2.028,1.8,4788.0,0.656,12.093
3642741,FALSE POSITIVE,7.258450123,3714.7,5.7297,5.53,5638.0,0.92,14.747
12071037,FALSE POSITIVE,6.0959841,112.7,10.39,0.99,5826.0,0.885,14.104
8494617,CONFIRMED,22.9221181,140.3,8.2,1.33,5897.0,1.081,13.578
10289119,CONFIRMED,16.10474503,124.1,5.712,3.21,5822.0,2.886,12.249
7382313,CONFIRMED,7.42697378,205.2,3.206,1.4,5573.0,0.982,14.985
9887224,FALSE POSITIVE,0.874629873,68.1,1.782,0.72,5099.0,0.832,14.107
7542369,FALSE POSITIVE,5.46091846,172.0,1.781,1.25,6319.0,0.93,14.332
8544992,CONFIRMED,3.17323012,204.5,1.9094,0.88,4500.0,0.633,14.993
8544992,CONFIRMED,13.2970695,219.7,3.283,0.91,4500.0,0.633,14.993
11295426,CONFIRMED,5.398752862,346.5,3.4303,2.21,5790.0,1.198,9.997
7289162,FALSE POSITIVE,5.26648126,97.8,1.964,1.07,6204.0,1.065,13.648
3001885,FALSE POSITIVE,2.67596808,420.6,2.021,1.57,4732.0,0.795,15.596
12306058,CONFIRMED,7.41683033,72.6,7.274,3.36,4938.0,3.324,13.007
6183511,CONFIRMED,0.727331746,357.4,0.8323,0.67,3460.0,0.356,15.527
12469800,CONFIRMED,1.302017467,290.5,1.3692,1.37,4948.0,0.816,15.351
4915638,CONFIRMED,8.63050092,325.8,3.144,1.43,5352.0,0.764,15.868
6351097,FALSE POSITIVE,12.49117388,189.9,2.848,1.36,5753.0,0.911,14.521
8081905,CONFIRMED,3.27645723,323.0,2.219,1.71,5812.0,0.963,15.934
11465950,CONFIRMED,16.0573291,575.0,3.546,2.27,5644.0,0.806,15.869
9996632,FALSE POSITIVE,8.44326557,359.5,3.353,1.97,6081.0,1.023,15.351
4665571,CONFIRMED,4.60300256,302.5,2.6848,1.32,4821.0,0.788,14.903
4829935,FALSE POSITIVE,16.9329284,488.3,1.218,2.46,6310.0,1.095,14.779
9269042,CONFIRMED,12.00089667,420.7,3.266,1.47,5195.0,0.69,15.563
6199056,FALSE POSITIVE,1.169010526,165.9,1.1717,91.91,5944.0,5.847,13.579
11461433,CONFIRMED,1.916940872,105.1,1.4243,0.89,5083.0,0.872,14.1
11818607,CONFIRMED,5.05661302,137.9,3.926,1.15,5926.0,0.939,14.63
8380709,CONFIRMED,24.3344939,323.1,6.557,1.74,6091.0,0.967,15.373
6149910,CONFIRMED,131.187921,915.9,6.905,2.34,4898.0,0.803,15.048
9108085,FALSE POSITIVE,2.17489806,74.8,4.599,1.08,5749.0,1.15,13.655
5436013,CONFIRMED,25.8859397,217.1,4.548,1.66,5190.0,0.899,14.556
8676148,CONFIRMED,28.6253502,652.7,4.551,2.38,5774.0,0.941,15.826
9696358,CONFIRMED,6.98141327,38.0,6.527,1.42,6054.0,2.163,11.752
5039129,FALSE POSITIVE,1.319677953,100.7,1.978,1.13,6306.0,1.076,14.332
4484336,CONFIRMED,8.94337724,215.1,2.469,1.48,6074.0,1.005,14.169
9757613,CONFIRMED,12.282998287,2794.7,2.7096,2.83,3879.0,0.537,15.473
10527135,FALSE POSITIVE,0.328686504,171.9,0.8592,1.11,5430.0,0.847,15.316
11752906,CONFIRMED,6.383159135,2313.2,1.7504,2.73,3757.0,0.576,15.254
10916600,CONFIRMED,5.57654782,53.6,3.673,0.92,6187.0,1.238,13.383
8429314,CONFIRMED,115.6863392,945.9,4.65,3.52,5800.0,1.149,15.174
9153570,CONFIRMED,3.81371423,281.0,1.973,1.37,5547.0,0.82,15.89
11768142,CONFIRMED,38.0970717,913.3,4.307,1.58,3554.0,0.398,15.931
9592579,FALSE POSITIVE,2.637574744,5423.5,5.4573,9.16,6108.0,1.03,15.106
8481129,CONFIRMED,16.3012727,259.5,3.974,1.54,4873.0,0.796,14.61
2142522,CONFIRMED,13.32354078,116.6,3.873,1.32,6113.0,1.218,12.867
9395719,CONFIRMED,2.607545159,351.5,1.3916,2.07,6147.0,1.096,15.618
8753896,CONFIRMED,3.24417541,371.9,1.992,1.84,5094.0,0.87,15.77
8746295,FALSE POSITIVE,6.85567248,197.7,2.268,1.27,5734.0,0.883,14.738
10090257,FALSE POSITIVE,2.28607282,261.8,7.82,1.01,4583.0,0.654,15.546
11295426,CONFIRMED,9.60505976,55.0,3.0063,0.91,5790.0,1.198,9.997
10679583,FALSE POSITIVE,3.54789928,185.3,2.861,0.99,5399.0,0.725,15.413
8757824,CONFIRMED,3.65690909,107.4,2.064,1.32,6078.0,1.271,14.46
9832208,CONFIRMED,88.0712769,885.4,6.758,2.4,4939.0,0.819,15.639
6124512,CONFIRMED,8.38395796,108.5,5.2,3.24,5405.0,2.605,14.667
10070468,CONFIRMED,1.68189051,83.2,2.992,1.27,5827.0,1.374,14.812
10031656,FALSE POSITIVE,8.59000355,298.1,6.68,1.82,5817.0,0.876,15.408
7584650,CONFIRMED,44.9977604,170.2,9.686,1.59,5871.0,0.983,13.468
11337566,CONFIRMED,7.12815163,45.9,5.522,1.36,6311.0,1.994,11.392
10202759,FALSE POSITIVE,0.872952088,137.3,1.4499,25.5,7102.0,2.082,12.335
5007345,CONFIRMED,7.01074295,222.8,2.1787,3.76,5814.0,2.476,14.689
12120484,CONFIRMED,17.2922631,203.1,7.042,2.13,5936.0,1.299,14.15
6429812,CONFIRMED,94.289223,505.4,4.102,2.11,5632.0,0.904,14.183
6846911,CONFIRMED,14.02634692,403.6,1.2808,2.66,5970.0,1.131,14.729
5385439,FALSE POSITIVE,12.425866431,257.9,29.1428,2.12,5428.0,0.94,14.148
5963582,CONFIRMED,25.5433704,138.6,8.567,2.11,5422.0,1.782,12.939
4476423,FALSE POSITIVE,33.8542586,253.3,12.689,15.96,4553.0,10.472,13.605
11403389,CONFIRMED,45.0909201,436.3,4.605,2.44,5790.0,0.9,14.976
9851662,CONFIRMED,15.0539886,221.5,4.422,1.44,5475.0,0.818,14.503
8758204,CONFIRMED,159.388788,1033.0,8.432,2.73,5135.0,0.874,15.822
8733898,CONFIRMED,1.565412613,2754.6,0.7572,1.73,3464.0,0.328,16.257
8733898,CONFIRMED,5.14892346,2355.0,0.9613,1.72,3464.0,0.328,16.257
3228945,FALSE POSITIVE,0.730943372,134.7,3.004,1.37,6143.0,1.067,15.021
7008149,FALSE POSITIVE,0.515552803,1224.1,1.7869,13.96,5068.0,0.73,15.786
10332213,CONFIRMED,2.522590567,210.2,1.406,25.82,5591.0,0.86,14.816
7090524,CONFIRMED,6.73968289,142.0,4.183,1.48,5511.0,1.176,14.455
11133306,CONFIRMED,41.74598855,421.8,4.6125,2.4,5978.0,1.171,11.854
6307063,FALSE POSITIVE,75.378004,447.8,6.744,3.82,5876.0,1.077,13.693
5871985,CONFIRMED,213.258526,1992.3,7.768,2.72,4477.0,0.637,15.165
8292840,CONFIRMED,100.2830675,351.2,10.8636,2.51,6214.0,1.297,10.5
9730163,CONFIRMED,4.871223664,6462.0,1.5916,1.56,3157.0,0.18,17.475
9730163,CONFIRMED,2.984157711,2598.0,1.2637,0.92,3157.0,0.18,17.475
11453592,CONFIRMED,2.8867624,631.8,0.9879,1.24,3483.0,0.389,14.717
3834322,FALSE POSITIVE,0.498434645,239.2,0.955,1.08,4784.0,0.708,15.397
11188249,FALSE POSITIVE,2.75505467,85.5,3.426,1.74,6257.0,1.748,13.883
4677282,FALSE POSITIVE,1.572181216,219.5,7.219,77.12,6622.0,4.315,13.157
5097470,FALSE POSITIVE,1.28805834,92.6,3.419,1.08,5631.0,1.132,14.487
4858610,FALSE POSITIVE,2.72288246,152.6,2.408,1.06,5458.0,0.872,15.003
10591855,CONFIRMED,1.574090323,224.9,1.5796,0.93,4313.0,0.65,15.571
4832175,FALSE POSITIVE,0.947738312,202.2,1.206,0.88,4464.0,0.638,15.761
7749773,CONFIRMED,13.7872627,75.1,5.747,1.55,5691.0,1.458,12.458
9451706,CONFIRMED,14.4359459,107.3,3.414,1.46,6075.0,1.352,11.485
10064256,CONFIRMED,5.95958637,133.1,2.899,1.02,5452.0,0.9,14.52
4381282,FALSE POSITIVE,0.497581917,140.6,1.46,0.76,5271.0,0.63,15.481
7609553,CONFIRMED,2.279523364,126.8,1.6202,0.87,5017.0,0.797,14.589
10122538,CONFIRMED,12.2854718,1617.1,2.996,2.21,3891.0,0.564,16.279
10122538,CONFIRMED,5.53609368,1223.3,2.2942,2.2,3891.0,0.564,16.279
5480640,CONFIRMED,58.0337426,807.1,5.584,3.21,5467.0,1.152,14.467
5480640,CONFIRMED,14.4252635,221.2,3.754,1.68,5467.0,1.152,14.467
5480640,CONFIRMED,26.6757818,474.8,2.696,2.69,5467.0,1.152,14.467
5175986,CONFIRMED,0.868386354,488.5,1.066,1.52,4792.0,0.704,15.898
9008737,CONFIRMED,11.8288843,191.0,3.337,1.18,5653.0,0.857,15.228
9008737,CONFIRMED,14.7512034,261.1,1.25,1.63,5653.0,0.857,15.228
9692128,FALSE POSITIVE,1.480323978,166.2,1.833,1.46,5996.0,1.081,13.66
6521045,CONFIRMED,6.88707073,68.7,4.4679,1.3,5788.0,1.474,11.197
8167959,FALSE POSITIVE,165.75597,57.3,8.45,15049.8,5800.0,1.412,10.458
4075015,FALSE POSITIVE,1.11431205,160.4,2.112,1.07,5776.0,0.849,15.411
6697605,CONFIRMED,3.42064689,356.8,1.767,2.27,5370.0,0.966,15.472
6294819,CONFIRMED,0.675650404,200.7,1.8261,1.36,5966.0,0.961,15.892
3230753,FALSE POSITIVE,17.7337356,217.3,5.558,1.24,5335.0,0.831,14.625
8358012,FALSE POSITIVE,10.06478627,285.7,2.86,1.49,5438.0,0.82,14.89
4664046,FALSE POSITIVE,1.12976597,133.7,3.096,0.83,5366.0,0.715,15.625
11401755,CONFIRMED,16.23191704,501.6,7.461,3.54,5919.0,1.585,11.866
4180401,FALSE POSITIVE,15.4126766,599.8,3.402,2.82,5240.0,0.856,14.373
6350476,FALSE POSITIVE,1.110599919,157.6,1.3493,1.07,5227.0,0.867,14.139
8292840,CONFIRMED,21.86965714,125.5,5.5177,1.51,6214.0,1.297,10.5
5272233,CONFIRMED,9.02436414,214.6,3.011,1.62,5885.0,1.111,13.642
5272233,CONFIRMED,17.3408735,159.0,3.398,1.43,5885.0,1.111,13.642
11456382,FALSE POSITIVE,0.814280672,134.9,2.326,1.91,6366.0,1.543,11.751
3130548,FALSE POSITIVE,0.878855771,269.7,1.1014,1.57,5727.0,0.937,14.853
9593757,FALSE POSITIVE,2.49432176,8043.0,2.3269,8.91,5780.0,1.0,17.69
4275117,FALSE POSITIVE,1.00652785,125.9,1.3175,1.03,6089.0,0.889,14.716
6545051,FALSE POSITIVE,1.99566293,197.0,4.514,1.11,5235.0,0.771,15.734
5513866,FALSE POSITIVE,0.755111225,168.0,3.164,1.38,5780.0,1.0,13.573
5688910,CONFIRMED,25.8730914,694.4,5.085,2.88,6036.0,1.093,15.323
6345732,CONFIRMED,20.2642023,185.3,4.664,2.12,5937.0,1.291,13.701
6345732,CONFIRMED,7.44136102,79.7,4.554,1.33,5937.0,1.291,13.701
8611257,CONFIRMED,99.2532336,538.0,7.208,2.17,5010.0,0.715,14.699
3861611,FALSE POSITIVE,3.84933401,503.9,2.299,2.12,5984.0,0.906,15.851
10880507,CONFIRMED,6.4802138,142.0,3.27,1.26,5496.0,0.983,14.421
5443604,FALSE POSITIVE,21.3910125,645.8,3.512,1.72,4889.0,0.686,14.985
12206313,CONFIRMED,14.3832267,178.5,8.378,1.84,6115.0,1.291,13.312
12206313,CONFIRMED,47.3186631,263.4,10.465,2.1,6115.0,1.291,13.312
