kepid,koi_srad,koi_steff,koi_disposition
11706658,0.741,4627.0,FALSE POSITIVE
2708445,6.86,5086.0,FALSE POSITIVE
2708614,1.078,6483.0,FALSE POSITIVE
2711114,1.371,6491.0,FALSE POSITIVE
2716979,1.133,6060.0,CANDIDATE
2720354,1.506,6701.0,FALSE POSITIVE
2834463,1.084,6243.0,CANDIDATE
2852560,0.785,5564.0,FALSE POSITIVE
2856960,0.727,4907.0,FALSE POSITIVE
4484356,0.639,5233.0,FALSE POSITIVE
4489844,0.938,5709.0,FALSE POSITIVE
4540632,1.784,5023.0,FALSE POSITIVE
4544623,0.406,3624.0,FALSE POSITIVE
4565985,20.888,4029.0,FALSE POSITIVE
4567118,0.947,5942.0,CANDIDATE
4569590,6.883,4764.0,FALSE POSITIVE
4574310,1.124,6600.0,FALSE POSITIVE
4575824,0.894,5689.0,FALSE POSITIVE
5216727,1.417,6343.0,FALSE POSITIVE
5218014,7.023,5096.0,FALSE POSITIVE
5255552,0.543,4869.0,FALSE POSITIVE
5263167,1.029,6181.0,CANDIDATE
5266937,0.987,5661.0,FALSE POSITIVE
5269407,0.892,5530.0,FALSE POSITIVE
5271803,1.498,7296.0,FALSE POSITIVE
5272571,3.871,5216.0,FALSE POSITIVE
6228703,1.923,6873.0,FALSE POSITIVE
6231401,0.913,6063.0,FALSE POSITIVE
6265961,1.037,5600.0,CANDIDATE
6279823,0.8,5227.0,FALSE POSITIVE
6283224,0.722,5297.0,FALSE POSITIVE
6285094,0.956,6029.0,FALSE POSITIVE
6285396,0.862,6212.0,FALSE POSITIVE
6285397,0.689,4634.0,FALSE POSITIVE
7032968,0.999,6045.0,FALSE POSITIVE
7033713,0.806,5376.0,FALSE POSITIVE
7033748,1.273,6438.0,FALSE POSITIVE
7049486,1.286,5957.0,FALSE POSITIVE
7050754,3.075,6315.0,FALSE POSITIVE
7090801,1.0,5780.0,FALSE POSITIVE
7097571,1.514,6256.0,FALSE POSITIVE
7103300,1.437,6534.0,CANDIDATE
7970629,0.919,6267.0,FALSE POSITIVE
7970760,1.076,6387.0,FALSE POSITIVE
7971389,0.997,6067.0,FALSE POSITIVE
7976136,1.012,6063.0,FALSE POSITIVE
7976435,,,FALSE POSITIVE
7985167,1.358,6163.0,FALSE POSITIVE
7987749,1.423,5575.0,FALSE POSITIVE
8007675,2.003,6749.0,CANDIDATE
8700506,1.292,6860.0,FALSE POSITIVE
8701327,1.235,6292.0,FALSE POSITIVE
8711548,1.71,6794.0,FALSE POSITIVE
8713828,,,FALSE POSITIVE
8719897,4.293,5017.0,FALSE POSITIVE
8736245,0.781,5810.0,FALSE POSITIVE
8738115,0.917,5941.0,FALSE POSITIVE
8739209,1.594,6313.0,FALSE POSITIVE
8746310,0.931,6109.0,FALSE POSITIVE
9640921,0.949,6053.0,FALSE POSITIVE
9640921,0.949,6053.0,FALSE POSITIVE
9641031,1.176,6126.0,FALSE POSITIVE
9641103,0.737,5096.0,FALSE POSITIVE
9644411,0.666,4331.0,FALSE POSITIVE
9644683,0.797,5459.0,FALSE POSITIVE
9651602,0.809,5497.0,CANDIDATE
9652166,1.631,7257.0,FALSE POSITIVE
10556578,0.721,5134.0,FALSE POSITIVE
10583181,1.579,6472.0,FALSE POSITIVE
10586619,0.94,5751.0,CANDIDATE
10592163,1.031,5691.0,FALSE POSITIVE
10597164,2.39,5446.0,FALSE POSITIVE
10601538,1.651,6781.0,FALSE POSITIVE
10601579,1.45,6328.0,FALSE POSITIVE
10613718,0.74,5237.0,FALSE POSITIVE
8557246,0.96,6168.0,FALSE POSITIVE
11709022,,,FALSE POSITIVE
11724091,2.624,7279.0,FALSE POSITIVE
11757422,0.578,4205.0,FALSE POSITIVE
11763910,1.368,6720.0,FALSE POSITIVE
11768970,3.54,5092.0,FALSE POSITIVE
11773625,1.575,5530.0,CANDIDATE
11775530,1.385,6290.0,FALSE POSITIVE
11811454,1.947,6389.0,FALSE POSITIVE
8560280,4.696,4850.0,FALSE POSITIVE
2860594,2.634,7079.0,FALSE POSITIVE
2860788,0.967,5566.0,FALSE POSITIVE
2969638,,,FALSE POSITIVE
2970670,0.84,5508.0,CANDIDATE
2973509,1.333,6316.0,FALSE POSITIVE
2994092,1.215,6520.0,CANDIDATE
2998124,2.474,6590.0,FALSE POSITIVE
3098194,1.073,5527.0,FALSE POSITIVE
4578594,0.745,5432.0,FALSE POSITIVE
4587448,,,FALSE POSITIVE
4633434,0.73,5068.0,FALSE POSITIVE
4661634,0.841,5442.0,FALSE POSITIVE
4665989,1.563,7141.0,FALSE POSITIVE
4671584,1.326,6331.0,FALSE POSITIVE
4678171,0.719,4464.0,FALSE POSITIVE
4681152,0.976,5930.0,FALSE POSITIVE
4725292,,,FALSE POSITIVE
8297017,3.811,7128.0,CANDIDATE
5282656,1.046,6142.0,FALSE POSITIVE
5284133,1.914,8144.0,FALSE POSITIVE
5285607,1.193,6469.0,FALSE POSITIVE
5286786,0.786,5152.0,FALSE POSITIVE
5288543,1.482,6526.0,FALSE POSITIVE
5294739,4.055,5467.0,FALSE POSITIVE
5295206,1.225,6463.0,CANDIDATE
5298620,0.698,4995.0,FALSE POSITIVE
5300878,0.625,4794.0,FALSE POSITIVE
6292732,0.942,5869.0,FALSE POSITIVE
6307000,0.739,4893.0,CANDIDATE
6311637,1.177,5757.0,FALSE POSITIVE
6345758,1.163,5653.0,CANDIDATE
6364126,0.766,5047.0,FALSE POSITIVE
6364195,0.691,4920.0,FALSE POSITIVE
6364200,0.925,6060.0,FALSE POSITIVE
6364247,0.971,5952.0,FALSE POSITIVE
7105574,0.902,6011.0,FALSE POSITIVE
7115200,1.349,5966.0,FALSE POSITIVE
7115332,1.049,6395.0,FALSE POSITIVE
7115463,0.969,6075.0,FALSE POSITIVE
7115597,0.97,5836.0,FALSE POSITIVE
7115878,1.093,6100.0,FALSE POSITIVE
7116043,1.132,5576.0,FALSE POSITIVE
7116226,1.021,6273.0,FALSE POSITIVE
8008128,1.022,6214.0,FALSE POSITIVE
8009500,0.79,5294.0,FALSE POSITIVE
8013289,1.473,5930.0,FALSE POSITIVE
8016214,0.821,5863.0,FALSE POSITIVE
8016692,1.597,6056.0,CANDIDATE
8027902,2.09,7117.0,FALSE POSITIVE
8039925,1.269,6602.0,FALSE POSITIVE
8042644,0.937,6187.0,CANDIDATE
8081389,1.62,6962.0,FALSE POSITIVE
8750094,0.84,5662.0,FALSE POSITIVE
8758161,1.755,6980.0,FALSE POSITIVE
8760760,0.734,5636.0,CANDIDATE
8767034,0.615,4556.0,FALSE POSITIVE
8773948,3.075,5934.0,FALSE POSITIVE
8784288,2.077,5977.0,FALSE POSITIVE
8804358,1.137,6343.0,FALSE POSITIVE
8807057,1.169,6499.0,CANDIDATE
8508493,0.885,5941.0,FALSE POSITIVE
9652632,1.497,6499.0,FALSE POSITIVE
9655424,0.929,6240.0,FALSE POSITIVE
9657636,1.212,6099.0,FALSE POSITIVE
9658089,0.946,6000.0,CANDIDATE
9665503,0.648,5290.0,FALSE POSITIVE
9673173,1.278,6039.0,FALSE POSITIVE
9674320,0.715,5366.0,CANDIDATE
9693803,1.019,5962.0,CANDIDATE
9711751,1.326,6679.0,FALSE POSITIVE
10619109,2.135,7128.0,FALSE POSITIVE
10646620,2.595,6628.0,FALSE POSITIVE
10649230,1.607,5927.0,FALSE POSITIVE
10659624,1.729,5747.0,CANDIDATE
10661913,0.631,4237.0,FALSE POSITIVE
10661976,2.23,6619.0,FALSE POSITIVE
10662021,1.118,5600.0,FALSE POSITIVE
10665228,0.727,5334.0,CANDIDATE
8560927,1.323,5846.0,FALSE POSITIVE
11817750,1.95,7199.0,FALSE POSITIVE
11825996,0.81,5628.0,CANDIDATE
11854636,0.886,5685.0,CANDIDATE
11855538,1.874,6306.0,FALSE POSITIVE
11858541,1.071,5594.0,FALSE POSITIVE
11873166,0.997,6108.0,FALSE POSITIVE
11873171,1.005,6406.0,FALSE POSITIVE
11904704,0.881,5220.0,CANDIDATE
3102024,0.668,5246.0,FALSE POSITIVE
3110937,0.884,5741.0,FALSE POSITIVE
3115480,1.396,6309.0,FALSE POSITIVE
3120320,1.423,5865.0,FALSE POSITIVE
3127817,1.718,6425.0,FALSE POSITIVE
3228740,1.078,6028.0,FALSE POSITIVE
3230206,0.911,5941.0,FALSE POSITIVE
3230227,2.321,8162.0,FALSE POSITIVE
4729553,1.404,6300.0,FALSE POSITIVE
4736208,1.054,5979.0,FALSE POSITIVE
4737302,4.24,7221.0,FALSE POSITIVE
4739194,1.183,6440.0,FALSE POSITIVE
4739565,1.872,5712.0,FALSE POSITIVE
4740688,0.635,4186.0,FALSE POSITIVE
4753988,0.9,6024.0,FALSE POSITIVE
4757331,0.692,5229.0,FALSE POSITIVE
5301955,,,FALSE POSITIVE
5306862,1.99,6348.0,FALSE POSITIVE
5307574,0.775,5833.0,FALSE POSITIVE
5308778,3.956,5043.0,FALSE POSITIVE
5310435,2.263,6562.0,FALSE POSITIVE
5343976,0.854,5655.0,FALSE POSITIVE
5347537,0.971,5712.0,FALSE POSITIVE
5347784,2.275,5605.0,FALSE POSITIVE
6364294,1.145,6598.0,FALSE POSITIVE
6367439,0.605,5017.0,FALSE POSITIVE
6367628,0.716,5328.0,FALSE POSITIVE
6368222,,,CANDIDATE
6372268,,,CANDIDATE
6384840,0.93,5525.0,FALSE POSITIVE
6386784,1.69,6773.0,FALSE POSITIVE
6390236,1.096,6224.0,FALSE POSITIVE
6421188,1.134,5963.0,FALSE POSITIVE
7116236,0.828,5707.0,FALSE POSITIVE
7117513,1.007,6046.0,FALSE POSITIVE
7117541,1.025,6117.0,FALSE POSITIVE
7118545,0.931,6343.0,FALSE POSITIVE
7125636,0.563,4448.0,FALSE POSITIVE
7128918,0.754,5578.0,FALSE POSITIVE
7132015,229.908,3681.0,FALSE POSITIVE
7135549,,,CANDIDATE
8088354,1.077,6318.0,FALSE POSITIVE
8091197,1.009,6152.0,CANDIDATE
8094140,0.736,4429.0,FALSE POSITIVE
8094221,0.914,5896.0,FALSE POSITIVE
8097825,0.959,5539.0,FALSE POSITIVE
8098300,1.037,6502.0,FALSE POSITIVE
8098515,,,FALSE POSITIVE
8098960,0.785,5564.0,CANDIDATE
8104436,0.706,5488.0,FALSE POSITIVE
8815279,,,CANDIDATE
8822585,2.088,6854.0,FALSE POSITIVE
8823397,2.352,8751.0,FALSE POSITIVE
8841616,0.554,4462.0,FALSE POSITIVE
8845221,1.984,6350.0,FALSE POSITIVE
8845552,0.501,4367.0,CANDIDATE
8848104,1.654,5658.0,FALSE POSITIVE
8848115,41.424,4148.0,FALSE POSITIVE
8868657,0.764,5531.0,FALSE POSITIVE
9726452,,,CANDIDATE
9762514,0.696,4867.0,FALSE POSITIVE
9762519,0.777,5624.0,FALSE POSITIVE
9777062,2.916,7703.0,FALSE POSITIVE
9786821,1.598,6195.0,FALSE POSITIVE
9790965,1.921,6531.0,FALSE POSITIVE
9790965,1.921,6531.0,CANDIDATE
9811915,0.796,5595.0,CANDIDATE
9818732,1.153,6484.0,FALSE POSITIVE
10665749,0.993,5993.0,CANDIDATE
10670112,1.7,6839.0,CANDIDATE
10680424,0.591,4494.0,CANDIDATE
10685175,1.797,8709.0,FALSE POSITIVE
10686876,2.361,8143.0,FALSE POSITIVE
10686930,3.293,5088.0,FALSE POSITIVE
10711913,0.799,5702.0,FALSE POSITIVE
10732401,1.024,6224.0,FALSE POSITIVE
11906217,0.56,4623.0,FALSE POSITIVE
11913052,7.7,4929.0,FALSE POSITIVE
11913071,3.065,8529.0,FALSE POSITIVE
11918482,0.2,3246.0,FALSE POSITIVE
11922648,0.812,5696.0,FALSE POSITIVE
11922782,1.465,5726.0,FALSE POSITIVE
11923819,2.379,7967.0,FALSE POSITIVE
11959569,1.935,5383.0,FALSE POSITIVE
11966557,0.977,5995.0,FALSE POSITIVE
5897826,1.796,5855.0,CANDIDATE
3240158,1.176,6049.0,CANDIDATE
2837111,0.96,5982.0,CANDIDATE
3241619,0.648,5325.0,FALSE POSITIVE
3241662,0.864,5749.0,FALSE POSITIVE
3245000,0.826,5514.0,FALSE POSITIVE
3246867,0.679,4905.0,CANDIDATE
3247294,0.962,6071.0,FALSE POSITIVE
3248332,1.508,6793.0,FALSE POSITIVE
3249334,0.707,4960.0,CANDIDATE
3323289,0.899,5427.0,FALSE POSITIVE
3324069,3.324,5011.0,CANDIDATE
4758350,4.845,6720.0,FALSE POSITIVE
4758368,18.328,4588.0,FALSE POSITIVE
4760959,0.809,5551.0,CANDIDATE
4764969,1.228,6510.0,CANDIDATE
4768756,0.769,5433.0,FALSE POSITIVE
4769824,0.868,5853.0,FALSE POSITIVE
4773155,0.903,5642.0,FALSE POSITIVE
4830859,1.019,6263.0,CANDIDATE
4832273,1.036,6316.0,FALSE POSITIVE
5353938,0.515,3914.0,CANDIDATE
5359678,1.087,6367.0,FALSE POSITIVE
5380812,2.637,6801.0,CANDIDATE
5385469,1.414,7225.0,FALSE POSITIVE
5385647,1.505,5349.0,FALSE POSITIVE
5385667,1.432,5948.0,FALSE POSITIVE
5388229,0.949,5371.0,FALSE POSITIVE
5389184,1.221,5869.0,FALSE POSITIVE
6421483,1.946,5210.0,FALSE POSITIVE
6421937,5.899,5087.0,FALSE POSITIVE
6423922,0.109,3325.0,CANDIDATE
6428942,1.791,6668.0,FALSE POSITIVE
6436505,0.778,5481.0,CANDIDATE
6437993,0.761,5074.0,FALSE POSITIVE
6442246,1.405,6195.0,FALSE POSITIVE
6443392,1.042,5999.0,FALSE POSITIVE
7137798,1.662,6951.0,FALSE POSITIVE
7177553,2.249,5684.0,FALSE POSITIVE
7177892,1.594,6226.0,FALSE POSITIVE
7185487,0.201,3229.0,FALSE POSITIVE
7198648,0.789,5488.0,FALSE POSITIVE
7199935,1.393,6130.0,FALSE POSITIVE
7200102,1.002,5385.0,FALSE POSITIVE
7200225,0.962,5949.0,FALSE POSITIVE
8488381,1.011,6088.0,CANDIDATE
8111622,0.897,5838.0,FALSE POSITIVE
8112013,1.219,6586.0,FALSE POSITIVE
8115647,1.21,5884.0,CANDIDATE
8120820,0.809,4934.0,CANDIDATE
8123170,1.28,6558.0,FALSE POSITIVE
8123937,2.306,6157.0,FALSE POSITIVE
8128965,1.333,5945.0,FALSE POSITIVE
8129189,2.943,5261.0,FALSE POSITIVE
8878681,2.615,6757.0,FALSE POSITIVE
8879427,1.006,6008.0,FALSE POSITIVE
8879915,1.073,5960.0,FALSE POSITIVE
8881169,1.083,6220.0,CANDIDATE
8890996,2.02,6839.0,FALSE POSITIVE
8906676,2.111,6258.0,FALSE POSITIVE
8938628,0.969,5815.0,FALSE POSITIVE
8940961,0.953,5846.0,FALSE POSITIVE
8953278,,,CANDIDATE
9821078,0.68,4268.0,FALSE POSITIVE
9821428,0.76,5606.0,CANDIDATE
9837013,1.196,5457.0,CANDIDATE
9848420,0.905,5219.0,FALSE POSITIVE
9850387,2.121,7053.0,FALSE POSITIVE
9850912,0.998,6092.0,FALSE POSITIVE
9852050,,,FALSE POSITIVE
9873869,1.181,6253.0,FALSE POSITIVE
10736223,2.927,8011.0,FALSE POSITIVE
10736489,,,CONFIRMED
10743600,1.0,5780.0,FALSE POSITIVE
10751908,0.737,5654.0,CANDIDATE
10753734,0.778,5622.0,FALSE POSITIVE
10794242,0.992,5655.0,FALSE POSITIVE
10794405,0.863,5662.0,FALSE POSITIVE
10809677,6.619,5149.0,FALSE POSITIVE
10812541,0.647,4137.0,CANDIDATE
11967004,1.161,6525.0,FALSE POSITIVE
11968490,1.456,6486.0,FALSE POSITIVE
11970288,2.888,6956.0,FALSE POSITIVE
12004679,0.854,5605.0,FALSE POSITIVE
12004680,0.81,5546.0,FALSE POSITIVE
12004689,0.637,5110.0,FALSE POSITIVE
12013615,1.643,6060.0,FALSE POSITIVE
12016243,0.999,6077.0,CANDIDATE
12022517,0.861,5819.0,FALSE POSITIVE
6307521,1.004,5334.0,FALSE POSITIVE
7037540,1.346,5945.0,FALSE POSITIVE
11129738,0.517,3883.0,CANDIDATE
10028792,1.699,5597.0,CANDIDATE
4860678,1.616,5557.0,CANDIDATE
5531953,0.42,3638.0,CANDIDATE
4349442,0.724,4914.0,FALSE POSITIVE
7765528,1.24,5846.0,CANDIDATE
3327980,2.638,7563.0,FALSE POSITIVE
3329643,1.124,5910.0,FALSE POSITIVE
3335816,1.247,6338.0,FALSE POSITIVE
3337438,6.669,5321.0,FALSE POSITIVE
3337548,0.835,5481.0,FALSE POSITIVE
3339538,1.626,5146.0,FALSE POSITIVE
3341934,1.024,6208.0,FALSE POSITIVE
3343866,2.117,5445.0,FALSE POSITIVE
4839180,1.226,6228.0,FALSE POSITIVE
4840263,2.033,5908.0,FALSE POSITIVE
4840818,0.989,6322.0,FALSE POSITIVE
4847832,0.926,5291.0,FALSE POSITIVE
4851217,2.675,7823.0,FALSE POSITIVE
4851338,1.076,6249.0,FALSE POSITIVE
4851356,0.997,5930.0,FALSE POSITIVE
4862332,18.374,4981.0,FALSE POSITIVE
4862625,1.047,6373.0,FALSE POSITIVE
5393558,1.349,5931.0,FALSE POSITIVE
5397905,0.793,5339.0,FALSE POSITIVE
5444392,1.909,5807.0,FALSE POSITIVE
5456979,0.935,5778.0,CANDIDATE
5460835,0.933,6136.0,FALSE POSITIVE
5462901,0.678,4348.0,FALSE POSITIVE
5466109,0.955,6231.0,CANDIDATE
5471010,0.809,5497.0,FALSE POSITIVE
6447326,1.031,6225.0,FALSE POSITIVE
6448768,2.097,6020.0,FALSE POSITIVE
6449291,2.162,5473.0,FALSE POSITIVE
6449552,0.918,5547.0,FALSE POSITIVE
6452742,0.933,5885.0,FALSE POSITIVE
6464285,0.695,5220.0,FALSE POSITIVE
6466939,0.608,5058.0,FALSE POSITIVE
6468938,1.211,6047.0,FALSE POSITIVE
8429014,1.351,6881.0,FALSE POSITIVE
7200301,0.887,5691.0,FALSE POSITIVE
7203179,1.312,6508.0,FALSE POSITIVE
7203194,1.026,6158.0,FALSE POSITIVE
7204073,0.583,4208.0,FALSE POSITIVE
7212722,0.795,5932.0,FALSE POSITIVE
7217088,1.159,5767.0,CANDIDATE
7280953,,,FALSE POSITIVE
7281217,0.752,5593.0,FALSE POSITIVE
7281229,1.03,6108.0,FALSE POSITIVE
8143170,3.981,5154.0,FALSE POSITIVE
8145789,0.69,5009.0,FALSE POSITIVE
8145958,1.242,5763.0,CANDIDATE
8155584,1.28,6287.0,FALSE POSITIVE
8155654,1.076,6214.0,CANDIDATE
8158324,1.03,6103.0,FALSE POSITIVE
8162376,0.568,5037.0,FALSE POSITIVE
8167504,0.969,5618.0,CANDIDATE
8953281,0.681,5176.0,FALSE POSITIVE
8953426,1.159,6234.0,FALSE POSITIVE
8953475,1.353,6276.0,FALSE POSITIVE
8957572,3.138,6742.0,FALSE POSITIVE
8958811,1.036,5821.0,CANDIDATE
8958939,0.943,6146.0,CANDIDATE
8958939,0.943,6146.0,CANDIDATE
8973000,0.544,5231.0,FALSE POSITIVE
9881258,1.025,6105.0,FALSE POSITIVE
9899153,0.828,4895.0,FALSE POSITIVE
9899193,1.681,6600.0,FALSE POSITIVE
9899410,16.486,5154.0,FALSE POSITIVE
9899421,12.581,4601.0,FALSE POSITIVE
9899577,0.763,5309.0,FALSE POSITIVE
9899583,0.997,6108.0,FALSE POSITIVE
9906489,1.159,6543.0,FALSE POSITIVE
10815677,0.919,5849.0,CANDIDATE
10816107,1.219,5888.0,FALSE POSITIVE
10843431,0.628,4406.0,CONFIRMED
10847907,1.864,6328.0,FALSE POSITIVE
10848097,0.877,5472.0,CANDIDATE
10849244,0.983,6151.0,FALSE POSITIVE
10857589,0.838,5845.0,FALSE POSITIVE
10866969,0.814,5357.0,CANDIDATE
12022718,0.874,5845.0,FALSE POSITIVE
12053823,2.42,6581.0,FALSE POSITIVE
12067960,0.853,5699.0,CANDIDATE
12071006,2.692,7598.0,FALSE POSITIVE
12105785,2.734,5524.0,FALSE POSITIVE
12106875,0.923,5475.0,FALSE POSITIVE
12157983,0.816,5693.0,FALSE POSITIVE
12164751,1.108,6315.0,FALSE POSITIVE
12217907,0.932,6003.0,FALSE POSITIVE
10028352,2.037,6823.0,FALSE POSITIVE
6307083,0.841,5061.0,CANDIDATE
7620413,1.029,5579.0,CANDIDATE
11705004,0.788,5311.0,CANDIDATE
2854181,1.016,5492.0,CANDIDATE
5978559,1.081,6002.0,CANDIDATE
8838950,0.528,4671.0,CANDIDATE
6867555,1.125,6321.0,CANDIDATE
12208631,1.036,5481.0,CANDIDATE
3346543,2.109,5623.0,CANDIDATE
3352751,1.558,8529.0,FALSE POSITIVE
3356193,0.804,5704.0,CANDIDATE
3427776,0.794,5448.0,FALSE POSITIVE
3437739,1.105,6387.0,FALSE POSITIVE
3440230,3.369,8104.0,FALSE POSITIVE
3441340,0.996,6122.0,FALSE POSITIVE
3448323,0.882,5495.0,FALSE POSITIVE
4862625,1.035,6363.0,FALSE POSITIVE
4863369,0.922,5807.0,FALSE POSITIVE
4863753,3.605,5176.0,FALSE POSITIVE
4902030,0.737,4524.0,FALSE POSITIVE
4908495,0.749,4926.0,FALSE POSITIVE
4912589,1.345,5757.0,FALSE POSITIVE
4914709,0.84,5301.0,FALSE POSITIVE
4914737,0.55,3929.0,FALSE POSITIVE
5471141,1.066,5925.0,FALSE POSITIVE
5471328,0.704,4922.0,FALSE POSITIVE
5471415,2.193,8691.0,FALSE POSITIVE
5471480,0.895,5853.0,FALSE POSITIVE
5475712,1.094,6596.0,FALSE POSITIVE
5479973,1.012,6363.0,FALSE POSITIVE
5513822,0.962,5606.0,FALSE POSITIVE
5513833,0.207,3256.0,FALSE POSITIVE
6471229,0.844,5952.0,FALSE POSITIVE
6471230,0.99,5779.0,FALSE POSITIVE
6521174,0.847,5631.0,FALSE POSITIVE
6521542,1.0,6153.0,FALSE POSITIVE
6522353,0.783,5252.0,FALSE POSITIVE
6522750,0.945,5759.0,FALSE POSITIVE
6523216,2.379,5750.0,FALSE POSITIVE
6531485,0.816,5813.0,FALSE POSITIVE
6531801,1.38,7229.0,FALSE POSITIVE
7281356,1.002,6247.0,FALSE POSITIVE
7281399,0.544,4373.0,FALSE POSITIVE
7281410,,,FALSE POSITIVE
7281616,0.645,5092.0,FALSE POSITIVE
7281699,0.846,5603.0,FALSE POSITIVE
7282008,0.777,5230.0,FALSE POSITIVE
7285616,1.748,6487.0,FALSE POSITIVE
7335514,0.717,4524.0,CANDIDATE
8178616,0.829,6068.0,FALSE POSITIVE
8180290,0.955,6045.0,CANDIDATE
8183389,0.696,5081.0,FALSE POSITIVE
8192861,0.904,5952.0,FALSE POSITIVE
8193315,1.46,6728.0,FALSE POSITIVE
8195877,1.213,6038.0,FALSE POSITIVE
8196180,1.94,7343.0,FALSE POSITIVE
8210721,1.153,5619.0,FALSE POSITIVE
8977176,1.39,6344.0,FALSE POSITIVE
9001468,0.683,5079.0,FALSE POSITIVE
9005854,0.78,5356.0,FALSE POSITIVE
9007918,1.894,7207.0,FALSE POSITIVE
9007953,0.996,6122.0,FALSE POSITIVE
9024857,0.81,5546.0,FALSE POSITIVE
9025739,1.016,5966.0,CANDIDATE
9029486,1.083,5593.0,FALSE POSITIVE
9906802,,,FALSE POSITIVE
9906841,16.891,5026.0,FALSE POSITIVE
9909965,1.054,6211.0,CANDIDATE
9913481,3.682,7624.0,FALSE POSITIVE
9913798,0.7,4817.0,FALSE POSITIVE
9932197,,,CANDIDATE
9934208,0.573,4340.0,FALSE POSITIVE
9936698,1.526,6604.0,FALSE POSITIVE
10867017,0.975,6018.0,FALSE POSITIVE
10909274,1.234,6599.0,FALSE POSITIVE
10920813,0.737,5288.0,FALSE POSITIVE
10923260,0.933,6214.0,FALSE POSITIVE
10924400,0.761,5151.0,FALSE POSITIVE
10932270,7.913,5092.0,CANDIDATE
10936427,0.668,5229.0,FALSE POSITIVE
10937609,0.971,6244.0,FALSE POSITIVE
10965963,1.215,6085.0,FALSE POSITIVE
12251779,0.988,6161.0,FALSE POSITIVE
12268220,3.461,8026.0,FALSE POSITIVE
12302391,1.029,6109.0,FALSE POSITIVE
12304728,4.93,5189.0,CANDIDATE
12306808,0.758,5985.0,FALSE POSITIVE
12351927,0.519,4717.0,FALSE POSITIVE
12353633,2.053,5800.0,FALSE POSITIVE
12353720,3.928,6450.0,FALSE POSITIVE
8565912,1.716,6987.0,FALSE POSITIVE
7778767,1.071,5514.0,CANDIDATE
9026749,3.405,5734.0,CANDIDATE
10916600,1.238,6187.0,CANDIDATE
6198182,0.979,5854.0,CANDIDATE
5695396,1.016,5680.0,CANDIDATE
6964929,0.937,5957.0,CANDIDATE
2853828,1.259,6327.0,FALSE POSITIVE
7008149,,,FALSE POSITIVE
3458919,0.855,5561.0,FALSE POSITIVE
3542573,1.689,6026.0,FALSE POSITIVE
3543270,0.708,5462.0,FALSE POSITIVE
3544678,,,FALSE POSITIVE
3545626,,,CANDIDATE
3547178,1.209,6501.0,CANDIDATE
3548622,0.947,6117.0,CANDIDATE
3556742,0.724,4975.0,FALSE POSITIVE
4917014,13.499,4897.0,FALSE POSITIVE
4931073,2.747,6675.0,FALSE POSITIVE
4932691,1.722,7323.0,FALSE POSITIVE
4939265,0.714,4337.0,CANDIDATE
4940201,0.743,5496.0,FALSE POSITIVE
4946680,2.389,6071.0,FALSE POSITIVE
4947726,0.863,5873.0,FALSE POSITIVE
4948863,0.747,5679.0,FALSE POSITIVE
8308516,1.132,6626.0,CANDIDATE
5529501,1.307,6168.0,FALSE POSITIVE
5529560,1.071,6090.0,FALSE POSITIVE
5530881,1.145,6507.0,FALSE POSITIVE
5534476,1.712,6862.0,FALSE POSITIVE
5534702,1.883,6700.0,FALSE POSITIVE
5535280,0.91,5955.0,FALSE POSITIVE
5552808,,,CANDIDATE
5553624,1.027,5539.0,FALSE POSITIVE
5564082,0.961,5992.0,CANDIDATE
6543682,1.0,5780.0,FALSE POSITIVE
6545018,0.861,5807.0,FALSE POSITIVE
6548447,1.643,5226.0,FALSE POSITIVE
6551106,0.966,6106.0,CANDIDATE
6584167,1.405,6175.0,FALSE POSITIVE
6584278,4.189,5826.0,CANDIDATE
6590726,0.932,5618.0,CANDIDATE
6591789,0.791,5618.0,FALSE POSITIVE
6593363,2.321,6154.0,FALSE POSITIVE
7336754,0.932,5761.0,FALSE POSITIVE
7345335,0.819,5533.0,CANDIDATE
7350067,0.193,3236.0,CONFIRMED
7362534,0.758,5799.0,FALSE POSITIVE
7362632,0.942,6165.0,FALSE POSITIVE
7365447,1.233,6826.0,FALSE POSITIVE
7366036,1.111,6398.0,FALSE POSITIVE
7366065,1.057,6300.0,FALSE POSITIVE
8211521,0.717,5402.0,FALSE POSITIVE
8227086,0.761,5515.0,CANDIDATE
8227464,1.316,5560.0,CANDIDATE
8229048,1.056,6469.0,FALSE POSITIVE
8231877,0.673,5112.0,FALSE POSITIVE
8234477,1.528,6327.0,FALSE POSITIVE
8240109,2.652,7970.0,FALSE POSITIVE
8240861,1.299,6338.0,FALSE POSITIVE
9049010,2.803,6240.0,FALSE POSITIVE
9083503,0.795,5222.0,FALSE POSITIVE
9085039,1.077,6088.0,CANDIDATE
9093566,1.984,7693.0,FALSE POSITIVE
9098590,0.801,6081.0,FALSE POSITIVE
9098810,0.888,5306.0,FALSE POSITIVE
9099773,1.48,5749.0,CANDIDATE
9101208,0.911,5941.0,FALSE POSITIVE
9943009,1.53,5927.0,CANDIDATE
9944201,0.625,4893.0,CANDIDATE
9944421,0.778,5481.0,FALSE POSITIVE
9945280,1.472,5791.0,FALSE POSITIVE
9953736,1.56,7141.0,FALSE POSITIVE
9958053,,,FALSE POSITIVE
9959093,2.234,5877.0,CANDIDATE
9963009,1.207,5911.0,FALSE POSITIVE
